label,id
Los Abuelos De La Nada,524
Los Alonsitos,525
Los Angeles Negros,526
Los Auténticos Decadentes,527
Los Betos,528
Los Brios,529
Los Brujos,530
Los Caballeros De La Quema,531
Los Cafres,532
Los Cantores De Quilla Huasi,533
Los Cantores del Alba,534
Los Carabajal,535
Los Chalchaleros,536
Los Changos,537
Los Charros,538
Los Chiches Vallenatos,539
Los Cinco Latinos,540
Los Cojolites,541
Los Corraleros De Majagual,542
Los Dandys,543
Los De Adentro,544
Los De Salta,545
Los Del Suquía,546
Los Diablitos,547
Los Elefantes,548
Los Embajadores Vallenatos,549
Los Enanitos Verdes,550
Los Estomagos,551
Los Fabulosos Cadillacs,552
Los Folkloristas,553
Los Fronterizos,554
Los Gaiteros de San Jacinto,555
Los Galos,556
Los Gardelitos,557
Los Gigantes Del Vallenato,558
Los Graduados,559
Los Guaraníes,560
Los Hermanos Abalos,561
Los Hermanos Laser,562
Los Hermanos Rosario,563
Los Hermanos Zuleta,564
Los Hispanos,565
Los Huanca Hua,566
Los Huasos Quincheros,567
Los Huayra,568
Los Iracundos,569
Los Jaivas,570
Los Manseros Santiagueños,571
Los Mareados,572
Los Miserables,573
Los Mitos,574
Los Mutantes del Paraná,575
Los Nocheros,576
Los Olimareños,577
Los Orilleros,578
Los Palmeras,579
Los Panchos,580
Los Pasteles Verdes,581
Los Peores De Chile,582
Los Pericos,583
Los Perros,584
Los Piojos,585
Los Quilla Huasi,586
Los Rancheros,587
Los Red Caps,588
Los Rodriguez,589
Los Rojas,590
Los Santos Dumont,591
Los Tekis,592
Los Terapeutas,593
Los Terricolas,594
Los Tipitos,595
Los Toreros Muertos,596
Los Tres,597
Los Tres Ases,598
Los Tres Caballeros,599
Los Tucu Tucu,600
Los Tupamaros,601
Los Twist,602
Los Violadores,603
Los Visconti,604
Los Visitantes,605
Los Warahuaco,606
Los Zucara,607
Los de Jujuy,608
Los del Portezuelo,609
Los del Pueblo,610
Los que iban cantando,611
Lucas Arnau,612
Lucha Villa,613
Lucho Barrios,614
Lucho Bermúdez,615
Luciana Jury,616
Luciana Mocchi,617
Luciano Pereyra,618
Luifer Cuello,619
Luis Alberto Spinetta,620
Luis Eduardo Aute,621
Luis Fonsi,622
Luis Salinas,623
Luna Monti,624
Luz Casal,625
Machito Ponce,626
Maciegas,627
Magdalena Matthey,628
Makiza,629
Manal,630
Mancha De Rolando,631
Manny Manuel,632
Manolo Galvan,633
Manolo Otero,634
Manolo Tena,635
Manuel Capella,636
Manuel García,637
Manuel Wirtz,638
Manuel Wirzt,639
Marcela Morello,640
Marcela Morelo,641
Marcelo Dellamea,642
Marcelo San Juan,643
Marco Antonio Muñiz,644
Marcos Llunas,645
Margot Loyola,646
Mari Trini,647
Maria Conchita Alonso,648
Maria Dolores Pradera,649
Mariana Baraj,650
Mariana Lucía,651
Mariano Mores,652
Marilina Ross,653
Marino Marini,654
Marisela,655
Martín Buscaglia,656
Martín Rivero,657
María Martha Serra Lima,658
María Rosa Yorio,659
María y Cosecha,660
Massiel,661
Mateo Villalba,662
Mateo x 6,663
Mauricio & PalodeAgua,664
Mauricio Redoles,665
Mauricio Ubal,666
Max Berru,667
Maximo Diego Pujol,668
Maía,669
Me Darás Mil Hijos,670
Mecanica Popular,671
Memphis La Blusera,672
Mercedes Sosa,673
Mexicanto,674
Miguel Abuelo,675
Miguel Alejandro,676
Miguel Calo,677
Miguel Cantilo,678
Miguel Gallardo,679
Miguel Inzunza,680
Miguel Mateos,681
Miguel Mateos - Zas,682
Miguel Morales,683
Miguel Ríos,684
Mike Laure,685
Milena Salamanca,686
Milly Quezada,687
Milongas Extremas,688
Mocedades,689
Monsieur Periné,690
Montevideo Blues,691
Morenada,692
Moris,693
Murga Contrafarsa,694
Mux,695
Myriam Hernandez,696
Nacha Guevara,697
Nano Stern,698
Natalia Barrionuevo,699
Natalino,700
Nelson Ned,701
Nelson Schwenke,702
Nelson Y Sus Estrellas,703
Nestor En Bloque,704
Nicho Hinojosa,705
Nicola Di Bari,706
Nino Bravo,707
Niquel,708
Nito Mestre,709
Nito Mestre y los desconocidos de siempre,710
Noel Schajris,711
Numa Moraes,712
Néstor Garnica,713
OPA,714
Obie Bermudez,715
Olga Román,716
Omar Geles,717
Omar Moreno Palacios,718
Once Tiros,719
Onda Vaga,720
Opa,721
Orlando Contreras,722
Orlando Vera Cruz,723
Orlando Veracruz,724
Orozco-Barrientos,725
Orquesta Popular de Cámara Los Amigos del Chango,726
Oscar Agudelo,727
Osiris Rodríguez Castillos,728
Osvaldo Burucuá,729
Osvaldo Pugliese,730
Osvaldo Rodriguez,731
Osvaldo Torres,732
Otto Serge,733
Pablo Estramín,734
Pablo Herrera,735
Pablo Milanés,736
Pablo Routin,737
Pacho Galan,738
Palito Ortega,739
Palo Santo,740
Paloma San Basilio,741
Pampa Yakuza,742
Paola Bernal,743
Papina de Palma,744
Pappo,745
Pappo's Blues,746
Pareceres,747
Pasabordo,748
Pasaporte,749
Pastor Lopez,750
Pastor Lopez Y Su Combo,751
Pastoral,752
Patricia Sosa,753
Patricio Manns,754
Patricio Rey y sus Redonditos de Ricota,755
Patxi Andion,756
Payo Grondona,757
Paz Martínez,758
Pecos,759
Pedro Aznar,760
Pedro Guerra,761
Pedro Laza Y Sus Pelayeros,762
Pedro Vargas,763
Pedro Y Pablo,764
Pedro Yañez,765
Pedropiedra,766
Peligrosos Gorriones,767
Pepe Gonzalez,768
Pepe Guerra,769
Peppino Di Capri,770
Pequeña Orquesta Reincidentes,771
Pescado Rabioso,772
Peteco Carabajal,773
Peteco Carbajal,774
Peter Manjarrés,775
Peyote Asesino,776
Pez,777
Piero,778
Pimpinela,779
Pipe Bueno,780
Polifemo,781
Porsuigieco,782
Psiglo,783
Puente Celeste,784
Quelentaro,785
Quilapayún,786
Quique Sinesi,787
Quique Villanueva,788
Rafael Mendoza,789
Rafaga,790
Raly Barrionuevo,791
Ramiro Gonzalez,792
Ramiro González Trío,793
Ramona Galarza,794
Rata Blanca,795
Ratones Paranoicos,796
Raul Barboza,797
Raul Padovani,798
Raul Porchetto,799
Raúl Carnota,800
Raúl Ornelas,801
Real De Catorce,802
Reina de la Teja,803
Rene Inostroza,804
Repique,805
Reyli Barba,806
Ricardo Arjona,807
Ricardo Montaner,808
Ricardo Soule,809
Ricardo Vilca,810
Ricardo Vilca Y Sus Amigos,811
Riff,812
Rikarena,813
Riki Musso,814
Rita Pavone,815
Roberto Calvo,816
Roberto Goyeneche,817
Roberto Jordan,818
Roberto Luti,819
Roberto Parra,820
Rocío Jurado,821
Rodolfo Biagi,822
Rodolfo Sanchez,823
Rodrigo,824
Rodrigo Carazo,825
Rodrigo Gonzalez,826
Rodrigo Rojas,827
Rolando Alarcon,828
Rolando Laserie,829
Roque Narvaja,830
Rosal,831
Rosario Bléfari,832
Roxana Carabajal,833
Rubby Perez,834
Ruben Rada,835
Rubén Olivera,836
Rudy La Scala,837
Sanalejo,838
Sandoval,839
Sandra Mihanovich,840
Sandra Y Celeste,841
Sandro,842
Sandro Giacobbe,843
Sangre Azul,844
Santiago Chalar,845
Santiago Cruz,846
Santiago Vázquez,847
Santiago del Nuevo Extremo,848
Santo Tabú,849
Saratoga,850
Schwenke Y Nilo,851
Seba Cayre,852
Sebastián Yepes,853
Sergio Denis,854
Sergio Endrigo,855
Sergio Galleguillo,856
Sergio Sacoto,857
Sergio Vargas,858
Serú Girán,859
Sexteto Mayor,860
Sexual Democracia,861
Silva y Villalba,862
Silvana Di Lorenzo,863
Silvestre,864
Silvestre Dangond,865
Silvia Infantas y Los Baqueanos,866
Silvia Iriondo,867
Silvina Garre,868
Silvio Rodríguez,869
Sin Bandera,870
Sinfonica de Tambores,871
Sixto Palavecino,872
Skay Beilinson,873
Snake,874
Socio,875
Soda Stereo,876
Sol y Lluvia,877
Sole Gimenez,878
Soledad,879
Soledad Bravo,880
Solipalma,881
Son De Madera,882
Sones Jarochos,883
Sordromo,884
Spinetta Jade,885
Spinetta Y Los Socios Del Desierto,886
"Spinetta, García, Ferrón",887
Spuntone & Mendaro,888
Stravaganzza,889
Sui Generis,890
Sumo,891
Suna Rocha,892
Superlitio,893
Susana Bosch,894
Susana Harp,895
Susana Rinaldi,896
Suéter,897
Tabaré Cardozo,898
Tabaré Etcheverry,899
Tamara Castro,900
Tan Bionica,901
Tania Libertad,902
Tantomán,903
Tata Barahona,904
Teleradio Donoso,905
Teresa Parodi,906
The Hall Effect,907
The Mills,908
Tierra Santa,909
Tincho Acosta,910
Tiro De Gracia,911
Tita Merello,912
Tito Fernández,913
Tlen Huicani,914
Todos Tus Muertos,915
Tommy Torres,916
Tonolec,917
Tontxu,918
Tony Dallara,919
Tony Renis,920
Tormenta,921
Totem Uruguay,922
Toña La Negra,923
Toño Rosario,924
Tranzas,925
Trocha Angosta,926
Trotsky Vengarán,927
Tru La La,928
Trío Ibarburu,929
Turf,930
Upa!,931
Vale Cuatro,932
Valentin y Los Volcanes,933
Valeria Lynch,934
Verano del 98,935
Veronica Condomi,936
Vicente Feliú,937
Vicentico,938
Vico Berti,939
Victor Heredia,940
Victor Jara,941
Viejas Locas,942
Villazul,943
Vilma Palma e Vampiros,944
Vinilo,945
Violeta Parra,946
Violeta Rivas,947
Virulo,948
Viuda E Hijas De Roque Enroll,949
Vivencia,950
Vox Dei,951
Víctor Manuel,952
Walter Olmos,953
Wamba,954
Warcry,955
Weichafe,956
Willy Crook,957
Yaco Monti,958
Yerba Brava,959
Zamba Quipildor,960
latejapride*,961
Ángeles Del Infierno,962
Árbol,963
Óscar Chávez,964
