label,id
Ismael Silva,597
Itamar Assumpção,598
Ivan Lins,599
Ivan Vilela,600
Izabel Padovani,601
Jacinto Silva,602
Jack Costanzo,603
Jack Fascinato,604
Jackie Davis,605
Jackie Gleason,606
Jackson Do Pandeiro,607
Jacob Do Bandolim,608
Jacob do Bandolim e Regional do Canhoto,609
Jacó & Jacozinho,610
Jacó E Jacozinho,611
Jair Oliveira,612
Jair Rodrigues,613
Jamelão,614
Jan Cline,615
Jane Duboc,616
Janinha,617
Jards Macalé,618
Jason Vieaux,619
Jeito Moleque,620
Jenifer Tobiasz,621
Jenjibre,622
Jerry Adriani,623
Jim Hall,624
Jimmy Giuffre,625
Jimmy Raney,626
Jimmy Smith,627
Jo & Tuco,628
Joa Gilberto,629
Joana Queiroz,630
Joao Do Vale,631
Joao Marcello Boscoli,632
Joe Loco,633
Joe Pass,634
Joel Nascimento,635
Joelho De Porco,636
John Buzon Trio,637
Johnny Alf,638
Johnny Griffin,639
Johnny Smith,640
Jonah Jones Quartet,641
Jonathan Silva,642
Jongo Trio,643
Jorge Aragão,644
Jorge Ben Jor,645
Jorge De Altinho,646
Jorge Mautner,647
Jorge Veiga,648
Jorge Vercillo,649
Jose Roberto,650
Josyara,651
José Augusto,652
José Cláudio Machado,653
Jota Quest,654
Jovelina Perola Negra,655
Joy Parkman,656
Joy Snider,657
Joyce,658
Joâo Santos,659
João Bosco,660
João Camarero,661
João Donato,662
João Donato E Seu Trio,663
João Felippe,664
João Gilberto,665
João Mineiro & Marciano,666
João Paulo & Daniel,667
João Penca E Seus Miquinhos Amestrados,668
João Sabiá,669
Juarez Moreira,670
Julian Bream,671
Juliana D Passos,672
Juliana Perdigão,673
Juliano Holanda,674
Julie Carrick,675
Jun Kimura & Ake Kubota,676
Junio Barreto,677
Jupiter Apple,678
Juraildes Da Cruz,679
Juraildes da Cruz e Xangai,680
Jurandir Santana,681
Jussara Silveira,682
Jussara Silveira e Renato Braz,683
Juçara Marçal,684
Juçara Marçal e Kiko Dinucci,685
Júlia Tygel,686
K-Ximbinho,687
Karametade,688
Karina Buhr,689
Karnak,690
Katia Dotto,691
KatieCat,692
Katinguelê,693
Kenny Burrell,694
Kid Abelha,695
Kiko Dinucci,696
Kiko Zambianchi,697
Kim Beaney,698
Kim Brundage,699
Kleiton & Kledir,700
Kléber Albuquerque,701
Larissa Luz,702
Laurindo Almeida,703
Leandro & Leonardo,704
Leandro Sapucahy,705
Lee Konitz,706
Legião Urbana,707
Leila Pinheiro,708
Lenine,709
Lenna Bahule,710
Lennie Dale,711
Lenny Andrade,712
Leno,713
Leno e Lilian,714
Leny Andrade,715
Leo Cavalcanti,716
Leo Fressato,717
Leo Jaime,718
Leoni,719
Leopoldo Rassier,720
Leroy Holmes,721
Les Baxter,722
Les McCann,723
Letrux,724
Letuce,725
Leôncio e Leonel,726
Lia Sophia,727
Lia de Itamaracá,728
Lica Cecato,729
Linda Batista,730
Linda Gilbertson,731
Lindomar Castilho,732
Lino Krizz,733
Lisa Ono,734
Liu & Léu,735
Liverpool,736
Lobão,737
Lobão E Os Ronaldos,738
Los Angeles Guitar Quartet,739
Los Hermanos,740
Los Porongas,741
Los Sebosos Postizos,742
Louie Prez,743
Lourenco & Lourival,744
Luca Mundaca,745
Lucas Estrela,746
Lucas Santtana,747
Luciana Mello,748
Luciana Souza,749
Lucinha Lins,750
Lucio Alves,751
Ludov,752
Luedji Luna,753
Luis Gonzaga,754
Luis Oliveira and His Bandodalua Boys,755
Luis Vagner,756
Luisa Lacerda,757
Luisa Maita,758
Luiz Bonfá,759
Luiz Caldas,760
Luiz Carlos Borges,761
Luiz Carlos Da Vila,762
Luiz Eça,763
Luiz Gonzaga,764
Luiz Gustavo Zago,765
Luiz Henrique,766
Luiz Marenco,767
Luiz Melodia,768
Luiz Tatit,769
Luiza Lian,770
Luiza Possi,771
Luizinho & Limeira,772
Luizinho Eca & Quinteto Villa-Lobos,773
Lula Barbosa,774
Lula Côrtes,775
Lula Côrtes e Zé Ramalho,776
Lula Galvão,777
Lula Queiroga,778
Lulina,779
Lulu Santos,780
Lupicínio Rodrigues,781
Lynette Dove,782
Léa Freire,783
Léo Canhoto & Robertinho,784
Léo Maia,785
Língua de Trapo,786
Lô Borges,787
M. Creuza,788
MPB4,789
Macaco Bong,790
Machito,791
Maciel Salú,792
Made In Brazil,793
Madureira Armorial,794
Maga Lieri,795
Maglore,796
Mallu Magalhães,797
Mamelo Sound System,798
Mamelungos,799
Manduka,800
Manfredo Fest,801
Maniva,802
Mano Lima,803
Manu Lafer,804
Manuel Barrueco,805
Maquinado,806
Marcelinho Da Lua,807
Marcelinho Moreira,808
Marcello Gonçalves,809
Marcelo Camelo,810
Marcelo D2,811
Marcelo Jeneci,812
Marcelo Kayath,813
Marcelo Nova,814
Marcelo Onofri,815
Marcelo Pretto,816
Marcelo Quintanilha,817
Marcelo Quintanilha & Vania Abreu,818
Marcio Montarroyos,819
Marco Pereira,820
Marconi Notaro,821
Marcos Roberto,822
Marcos Sacramento,823
Marcos Vale,824
Marcos Valle,825
Marcus Tardelli,826
Margareth Menezes,827
Maria Alcina,828
Maria Augusta,829
Maria Beraldo,830
Maria Bethânia,831
Maria Creuza,832
Maria Cruesa,833
Maria Crueza,834
Maria De Creuza,835
Maria Gadú,836
Maria Rita,837
Mariana Aydar,838
Mariana Baltar,839
Mariana de Moraes,840
Mariene De Castro,841
Marina De La Riva,842
Marina Lima,843
Mario Adnet,844
Mario Reis,845
Mario Zan,846
Marisa Monte,847
Marku Ribas,848
Marquinhos Sensação,849
Mart'nália,850
Martin Denny,851
Martinha,852
Martinho Da Vila,853
Marty Paich,854
Mateus Aleluia,855
Mateus Sartori,856
Matogrosso & Mathias,857
Mauricio Einhorn,858
Mauricio Reis,859
Mauro Diniz,860
Mauro Senise,861
Maurício Carrilho,862
Maurício Manieri,863
Maurício Pereira,864
Mawaca,865
Max Viana,866
Max de Castro,867
Mazinho Quevedo,868
Maíra Freitas,869
Meia Dúzia de 3 ou 4,870
Meirelles E Os Copa 5,871
Melissa Vrazel-Ramirez,872
Melody Bartoné,873
Mercenarias,874
Mestre Ambrósio,875
Metrô,876
Metá Metá,877
Miguel De Deus,878
Milionário & José Rico,879
Milt Buckner,880
Milt Jackson,881
Miltinho,882
Milton Banana,883
Milton Banana Trio,884
Milton Nascimento,885
Mirantes,886
Miúcha,887
Moacir Santos,888
Moacyr Franco,889
Moacyr Luz,890
Moacyr Luz e Samba do Trabalhador,891
Mococa & Paraíso,892
Mococa E Moraci,893
Moinho,894
Molejo,895
Mombojó,896
Monarco,897
Mongo Santamaria,898
Monique Kessous,899
Monobloco,900
Moptop,901
Moraes,902
Moraes Moreira,903
Moreira Da Silva,904
Moreno E Moreninho,905
Moreno Veloso,906
Moto Perpétuo,907
Motorocker,908
Moyseis Marques,909
Mumuzinho,910
Mundo Livre S/A,911
Muzzy Marcellino,912
Márcia Castro,913
Márcio Faraco,914
Márcio Greyck,915
Márcio Local,916
Mãeana,917
Móveis Coloniais de Acaju,918
Mônica Salmaso,919
Na Palma da Mão,920
Nana Caymmi,921
Nando Reis,922
Naná Vasconcelos,923
Naná Vasconcelos e Itamar Assumpção,924
Nara Leão,925
Nasi,926
Nasi & Os Irmãos do Blues,927
Nathal Víllar,928
Nathalie Alvim,929
Nação Zumbi,930
Nego Branco,931
Negritude Junior,932
Nei Lisboa,933
Nei Lopes,934
Nei Van Soria,935
Nelson Angelo,936
Nelson Ayres,937
Nelson Cavaquinho,938
Nelson Faria,939
"Nelson Faria, Nico Assumpção & Lincoln Cheib",940
Nelson Gonçalves,941
Nelson Riddle,942
Nelson Sargento,943
Nelson da Rabeca,944
Nenete & Dorinho,945
Nenhum De Nós,946
Neo Pi Neo,947
Nervos de Aço,948
Nestor & Nestorzinho,949
Nestor Da Viola,950
Nestor E Nestorzinho,951
Netinho De Paula,952
Neto Fagundes,953
Nevilton,954
New Classic Singers,955
Ney Conceição,956
Ney Matogrosso,957
Nicolas Krassik,958
Nicole Salmi,959
Nila Branco,960
Nilson Ribeiro,961
Nilze Carvalho,962
Nina Becker,963
